"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"3/12/2023","ERIE PARKING AUTHORITY 800-6151330 PA","ERIE PARKING AUTHORITY 800-6151330 PA","10.00","debit","Parking","Citi Double Cash® Card","",""
"3/11/2023","ERIE PARKING AUTHORITY 800-6151330 PA","ERIE PARKING AUTHORITY 800-6151330 PA","10.00","debit","Parking","Citi Double Cash® Card","",""
"3/11/2023","Dunkin Donuts","DUNKIN #355969 7242026936 PA","4.55","debit","Fast Food","Citi Double Cash® Card","",""
"3/11/2023","COVENANT EYES OWOSSO MI","COVENANT EYES OWOSSO MI","14.83","debit","Electronics & Software","Citi Double Cash® Card","",""
"3/11/2023","PEDIATRIC CARDIOLOGY O 724-940-0220 PA","PEDIATRIC CARDIOLOGY O 724-940-0220 PA","537.42","debit","Doctor","Citi Double Cash® Card","",""
"3/11/2023","Transfer To Ally Bank","Transfer To Ally Bank","2070.00","debit","Transfer","Venmo","",""
"3/11/2023","Transfer To Ally Bank","Transfer To Ally Bank","4500.00","debit","Transfer","Venmo","",""
"3/10/2023","Dunkin Donuts","DUNKIN #355969 7242026936 PA","12.17","debit","Fast Food","Citi Double Cash® Card","",""
"3/10/2023","STK*Shutterstock 8666633954 NY","STK*Shutterstock 8666633954 NY","30.74","debit","Arts","Citi Double Cash® Card","",""
"3/10/2023","NAT'L FUEL GAS UTILITY","NAT'L FUEL GAS UTILITY","300.92","debit","Utilities","Business Checking","",""
"3/10/2023","Investment Income","Investment Income","76.13","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/09/2023","547 W 29th, March","547 W 29th, March","1190.00","credit","Income","Venmo","",""
"3/09/2023","Peacock 872D6 Premium New York NY","Peacock 872D6 Premium New York NY","5.29","debit","Television","Citi Double Cash® Card","",""
"3/09/2023","AMZN Mktp US*H547R58D2","AMZN Mktp US*H547R58D2","29.04","debit","Shopping","CREDIT CARD","",""
"3/09/2023","RKNEAL LLC PAYROLL","RKNEAL LLC PAYROLL","2085.12","credit","Paycheck","Checking","",""
"3/09/2023","Investment Income","Investment Income","68.00","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/08/2023","BURGER KING #11217 Q07 GROVE CITY PA","BURGER KING #11217 Q07 GROVE CITY PA","8.99","debit","Fast Food","Citi Double Cash® Card","",""
"3/08/2023","FirstEnergy","FIRSTENERGY OPCO ACH~ Future Amount: 30.86 ~ Tran: ACHDW","30.86","debit","Electric","Business Checking","",""
"3/08/2023","1st Choice Prope","1ST CHOICE PROPE ACH","855.00","credit","Rental Income","Business MM","",""
"3/08/2023","CITY TAX","CITY TAX","989.53","debit","Property Tax","MORTGAGE LOAN","",""
"3/07/2023","411 Chelsea, March","411 Chelsea, March","1610.00","credit","Income","Venmo","",""
"3/07/2023","PEOPLES NATURAL GAS BILL","PEOPLES NATURAL GAS BILL","144.00","debit","Utilities","Checking","",""
"3/07/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","0.05","debit","Transfer","Checking","",""
"3/07/2023","EAST MAIN PRESBY E-CHECK","EAST MAIN PRESBY E-CHECK","100.00","debit","Charity","Tithe and Charity","",""
"3/07/2023","ALLY BANK","ALLY BANK","50.00","credit","Income","Checking","",""
"3/06/2023","GLOBAL SHIP LEASE INC NEW CL A NEW - Dividend","GLOBAL SHIP LEASE INC NEW CL A NEW - Dividend","6.75","credit","Dividend & Cap Gains","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/06/2023","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","VANGUARD FEDERAL MONEY MARKET FUND (Settlement Fund) - Sweep in","6.75","debit","Investments","Gregory C Faulconbridge Roth IRA Brokerage Account XXXX9374","",""
"3/06/2023","Buy Stock","Buy Stock","56.13","debit","Buy","Faulconbridge G ","",""
"3/05/2023","PAY* AHN NEW YORK NY","PAY* AHN NEW YORK NY","40.19","debit","Doctor","Citi Double Cash® Card","",""
"3/05/2023","AHA PROF ED CENTER 8882422453 TX","AHA PROF ED CENTER 8882422453 TX","10.00","debit","Charity","Citi Double Cash® Card","",""
"3/05/2023","ALDI 69043 000000000GROVE CITY          PA","ALDI 69043 000000000GROVE CITY          PA","133.14","debit","Groceries","Blue Cash Preferred®","",""
"3/05/2023","GROVE CITY COUNTY MAGROVE CITY          PA","GROVE CITY COUNTY MAGROVE CITY          PA","36.90","debit","Groceries","Blue Cash Preferred®","",""
"3/05/2023","AMZN Mktp US*H551M5441","AMZN Mktp US*H551M5441","14.95","debit","Shopping","CREDIT CARD","",""
"3/04/2023","Cranberry March","Cranberry March","1240.00","credit","Income","Venmo","",""
"3/04/2023","SQ *ERIE BREWING COMPA Erie PA","SQ *ERIE BREWING COMPA Erie PA","16.00","debit","Alcohol & Bars","Citi Double Cash® Card","",""
"3/04/2023","BEECHWOOD INNS HARDWOO ERIE PA","BEECHWOOD INNS HARDWOO ERIE PA","39.64","debit","Hotel","Citi Double Cash® Card","",""
"3/04/2023","Automatic Transfer to Donald R Faulconbridge","Automatic Transfer to Donald R Faulconbridge","50.00","debit","Transfer","Checking","",""
"3/03/2023","JASON'S DELI PAC #197 BEAUMONT TX","JASON'S DELI PAC #197 BEAUMONT TX","16.53","debit","Fast Food","Citi Double Cash® Card","",""
"3/03/2023","FLYING SQUIRREL - CRAN ZELIENOPLE PA","FLYING SQUIRREL - CRAN ZELIENOPLE PA","10.00","debit","Gas & Fuel","Citi Double Cash® Card","",""
"3/03/2023","Requested transfer to GREGORY C FAULCONBRI (PENNSYLVANIA STA","Requested transfer to GREGORY C FAULCONBRI (PENNSYLVANIA STA","50.00","debit","Transfer","Checking","",""
"3/03/2023","PINE TOWNSHIP ONLINE PMT~ Future Amount: 101.95 ~ Tran: ACHD","PINE TOWNSHIP ONLINE PMT~ Future Amount: 101.95 ~ Tran: ACHD","101.95","debit","Utilities","Checking","",""
"3/03/2023","Investment Income","Investment Income","66.03","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/03/2023","Investment Expense","Investment Expense","9.90","debit","Investments","Faulconbridge G ","",""
"3/02/2023","ALDI 69043 000000000GROVE CITY          PA","ALDI 69043 000000000GROVE CITY          PA","29.42","debit","Groceries","Blue Cash Preferred®","",""
"3/02/2023","AMZN Mktp US*HD58A4B72","AMZN Mktp US*HD58A4B72","74.05","debit","Shopping","CREDIT CARD","",""
"3/02/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","200.00","debit","Transfer","Checking","",""
"3/02/2023","MY529 INVESTMENT","MY529 INVESTMENT","250.00","debit","Investments","Checking","",""
"3/02/2023","Vanguard","VANGUARD BUY INVESTMENT","375.00","debit","Retirement IRA","Checking","",""
"3/02/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","0.31","debit","Transfer","Checking","",""
"3/02/2023","Vanguard","VANGUARD BUY INVESTMENT","375.00","debit","Retirement IRA","Checking","",""
"3/02/2023","Buy Stock","Buy Stock","161.76","debit","Buy","Faulconbridge G ","",""
"3/02/2023","Buy Stock","Buy Stock","47.09","debit","Buy","Faulconbridge G ","",""
"3/02/2023","From: ALLY BANK - Funds Received","From: ALLY BANK - Funds Received","375.00","credit","Investments","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/02/2023","From: ALLY BANK - Funds Received","From: ALLY BANK - Funds Received","375.00","credit","Investments","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/02/2023","HOMEOWNERS INSURANCE","HOMEOWNERS INSURANCE","765.00","debit","Loan Insurance","MORTGAGE LOAN","",""
"3/01/2023","YMCA OF FRANKLIN & GRO 8144322138 PA","YMCA OF FRANKLIN & GRO 8144322138 PA","65.00","debit","Gym","Citi Double Cash® Card","",""
"3/01/2023","Prime Video*H53Q86FB0","Prime Video*H53Q86FB0","0.22","debit","Movies & DVDs","CREDIT CARD","",""
"3/01/2023","Requested transfer from ALLY BANK Interest Checking account","Requested transfer from ALLY BANK Interest Checking account","575.00","credit","Transfer","Tithe and Charity","",""
"3/01/2023","Requested transfer to ALLY BANK Interest Checking account XX","Requested transfer to ALLY BANK Interest Checking account XX","575.00","debit","Transfer","Checking","",""
"3/01/2023","GROUNDFLOOR GROUNDFLOO","GROUNDFLOOR GROUNDFLOO","1.12","debit","Transfer","Checking","",""
"3/01/2023","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Buy","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Buy","187.50","debit","Dividend & Cap Gains","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/01/2023","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Buy","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Buy","187.50","debit","Buy","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX6426","",""
"3/01/2023","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Buy","VANGUARD TOTAL STOCK MARKET INDEX ADMIRAL CL - Buy","187.50","debit","Buy","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/01/2023","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Buy","VANGUARD DIVIDEND APPREC INDEX ADMIRAL CL - Buy","187.50","debit","Dividend & Cap Gains","Gregory C Faulconbridge, Emily E. Faulconbridge Brokerage Account XXXX0377","",""
"3/01/2023","Investment Income","Investment Income","131.43","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/01/2023","Investment Income","Investment Income","30.33","credit","Dividend & Cap Gains","Faulconbridge G ","",""
"3/01/2023","Investment Income","Investment Income","47.09","credit","Dividend & Cap Gains","Faulconbridge G ","",""
